USERID,GENDER,RACE,PROVINCE,CHANNEL2,AGE_GROUP,DAY_OF_WEEK,TIME_BLOCK_SAST,TOTAL_SESSIONS,TOTAL_VIEWING_MINUTES,AVG_SESSION_LENGTH,UNIQUE_VIEWERS
2092152,female,white,Gauteng,Boomerang,Youth,Thu,Morning,1,0.000000,0.000000000000,1
894056,male,None,Eastern Cape,Supersport Live Events,Youth,Sun,Late Night,1,0.000000,0.000000000000,1
810546,male,black,Gauteng,Supersport Live Events,Youth,Wed,Night,1,0.000000,0.000000000000,1
867895,female,black,Gauteng,Cartoon Network,Youth,Sun,Afternoon,1,0.066667,0.066667000000,1
2288944,male,black,Gauteng,Supersport Live Events,Adults,Sun,Afternoon,1,0.000000,0.000000000000,1
1109229,male,coloured,Western Cape,Trace TV,Youth,Tue,Morning,1,4.700000,4.700000000000,1
1109229,male,coloured,Western Cape,Boomerang,Youth,Mon,Morning,1,4.183333,4.183333000000,1
822328,male,black,Kwazulu Natal,Break in transmission,Youth,Tue,Night,1,0.000000,0.000000000000,1
152716,None,None,None,E! Entertainment,Kids,Mon,Morning,1,3.366667,3.366667000000,1
773384,male,black,Mpumalanga,Channel O,Adults,Mon,Late Night,1,1.100000,1.100000000000,1
822342,male,indian_asian,Western Cape,Channel O,Youth,Wed,Afternoon,1,9.700000,9.700000000000,1
771703,male,white,Kwazulu Natal,E! Entertainment,Adults,Wed,Afternoon,1,29.400000,29.400000000000,1
2092227,female,coloured,Northern Cape,Boomerang,Kids,Wed,Night,1,4.650000,4.650000000000,1
2092266,male,white,Gauteng,Supersport Live Events,Adults,Fri,Night,1,3.733333,3.733333000000,1
189392,None,None,None,Trace TV,Kids,Tue,Night,1,1.200000,1.200000000000,1
773492,male,black,Kwazulu Natal,Supersport Live Events,Adults,Fri,Night,1,46.833333,46.833333000000,1
456426,None,None,None,SuperSport Blitz,Kids,Sat,Afternoon,1,0.000000,0.000000000000,1
810670,male,None,Gauteng,Boomerang,Senior,Tue,Morning,1,1.000000,1.000000000000,1
909213,male,None,Limpopo,ICC Cricket World Cup 2011,Youth,Fri,Afternoon,1,8.700000,8.700000000000,1
810681,male,black,Gauteng,Africa Magic,Youth,Fri,Morning,1,0.583333,0.583333000000,1
2092315,male,black,Kwazulu Natal,Africa Magic,Adults,Sun,Morning,1,1.783333,1.783333000000,1
870696,male,None,Eastern Cape,Supersport Live Events,Youth,Thu,Afternoon,1,48.633333,48.633333000000,1
822507,None,None,None,Channel O,Kids,Fri,Morning,1,5.500000,5.500000000000,1
822507,None,None,None,SuperSport Blitz,Kids,Sat,Morning,1,1.566667,1.566667000000,1
894256,male,white,Gauteng,CNN,Adults,Wed,Afternoon,1,0.250000,0.250000000000,1
833758,male,white,Gauteng,ICC Cricket World Cup 2011,Youth,Mon,Morning,1,3.733333,3.733333000000,1
810579,male,None,Western Cape,Supersport Live Events,Adults,Sun,Afternoon,2,0.533333,0.266666500000,1
2205512,male,coloured,Western Cape,E! Entertainment,Youth,Thu,Night,1,26.700000,26.700000000000,1
822534,male,None,Western Cape,Supersport Live Events,Adults,Fri,Night,1,0.233333,0.233333000000,1
820513,male,black,Western Cape,Channel O,Kids,Wed,Night,2,1.350000,0.675000000000,1
940509,male,other,Western Cape,Vuzu,Youth,Sun,Night,1,0.183333,0.183333000000,1
794394,male,black,North West,M-Net,Adults,Thu,Morning,2,5.433333,2.716666500000,1
780328,male,black,Kwazulu Natal,Supersport Live Events,Youth,Sat,Night,1,18.100000,18.100000000000,1
2204775,female,black,Northern Cape,Trace TV,Senior,Sat,Afternoon,2,15.150000,7.575000000000,1
810424,male,white,Gauteng,Supersport Live Events,Youth,Wed,Morning,1,22.100000,22.100000000000,1
773462,male,black,Kwazulu Natal,Africa Magic,Adults,Fri,Night,1,0.500000,0.500000000000,1
822211,male,black,Eastern Cape,Supersport Live Events,Adults,Fri,Morning,1,6.000000,6.000000000000,1
831713,female,black,North West,Trace TV,Youth,Mon,Afternoon,1,15.350000,15.350000000000,1
939602,male,coloured,Eastern Cape,Channel O,Youth,Tue,Night,1,15.050000,15.050000000000,1
904101,male,indian_asian,Gauteng,Africa Magic,Youth,Sat,Afternoon,1,1.383333,1.383333000000,1
808949,female,black,Kwazulu Natal,Africa Magic,Youth,Sun,Morning,1,0.416667,0.416667000000,1
507286,female,None,Eastern Cape,Trace TV,Kids,Sat,Afternoon,1,88.550000,88.550000000000,1
507286,female,None,Eastern Cape,Boomerang,Kids,Sun,Afternoon,1,49.183333,49.183333000000,1
939622,male,white,Mpumalanga,CNN,Adults,Wed,Afternoon,1,0.316667,0.316667000000,1
808965,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Sun,Morning,1,19.166667,19.166667000000,1
771849,male,None,Gauteng,Africa Magic,Adults,Fri,Late Night,1,7.883333,7.883333000000,1
866205,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Adults,Tue,Morning,1,8.133333,8.133333000000,1
939662,male,black,Mpumalanga,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,2.166667,2.166667000000,1
2359724,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Sun,Morning,1,5.633333,5.633333000000,1
771888,male,coloured,Eastern Cape,Channel O,Adults,Thu,Night,1,1.350000,1.350000000000,1
817317,male,coloured,Western Cape,SawSee,Adults,Fri,Afternoon,1,0.233333,0.233333000000,1
817317,male,coloured,Western Cape,kykNET,Adults,Tue,Night,1,0.900000,0.900000000000,1
866192,None,None,None,Vuzu,Kids,Sat,Night,1,0.000000,0.000000000000,1
809076,male,coloured,Western Cape,Supersport Live Events,Youth,Sat,Morning,1,3.000000,3.000000000000,1
939765,male,black,Gauteng,Africa Magic,Adults,Thu,Morning,1,0.850000,0.850000000000,1
597491,male,black,Gauteng,Boomerang,Youth,Tue,Night,1,43.583333,43.583333000000,1
2414971,male,white,Gauteng,Trace TV,Youth,Sat,Afternoon,1,0.550000,0.550000000000,1
2414971,male,white,Gauteng,Africa Magic,Youth,Wed,Night,1,0.116667,0.116667000000,1
779576,male,None,Kwazulu Natal,Boomerang,Youth,Wed,Morning,1,0.400000,0.400000000000,1
809156,male,black,Mpumalanga,Trace TV,Youth,Sat,Morning,1,23.700000,23.700000000000,1
866372,male,None,Western Cape,ICC Cricket World Cup 2011,Youth,Sat,Night,1,0.833333,0.833333000000,1
943214,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Mon,Night,1,0.000000,0.000000000000,1
865485,male,black,Gauteng,Boomerang,Youth,Sun,Afternoon,1,0.050000,0.050000000000,1
2203607,male,coloured,Western Cape,Channel O,Adults,Tue,Night,1,0.550000,0.550000000000,1
115518,male,black,Gauteng,E! Entertainment,Adults,Sat,Night,1,1.800000,1.800000000000,1
830954,None,None,None,SuperSport Blitz,Kids,Fri,Morning,1,16.700000,16.700000000000,1
788858,male,black,Western Cape,SuperSport Blitz,Youth,Thu,Afternoon,1,2.100000,2.100000000000,1
764656,male,indian_asian,Western Cape,Supersport Live Events,Youth,Tue,Morning,1,22.600000,22.600000000000,1
788949,male,white,Gauteng,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,8.433333,8.433333000000,1
788958,male,white,Kwazulu Natal,Cartoon Network,Adults,Mon,Late Night,1,36.250000,36.250000000000,1
788978,male,other,Western Cape,SuperSport Blitz,Adults,Fri,Morning,1,0.300000,0.300000000000,1
788978,male,other,Western Cape,ICC Cricket World Cup 2011,Adults,Fri,Afternoon,1,57.566667,57.566667000000,1
2018993,male,other,Western Cape,SuperSport Blitz,Adults,Mon,Late Night,1,15.566667,15.566667000000,1
2090806,male,black,Mpumalanga,ICC Cricket World Cup 2011,Youth,Fri,Afternoon,1,0.466667,0.466667000000,1
803847,male,black,Mpumalanga,ICC Cricket World Cup 2011,Youth,Sat,Night,1,0.300000,0.300000000000,1
606205,None,None,None,Supersport Live Events,Kids,Fri,Night,1,0.066667,0.066667000000,1
773393,male,white,Western Cape,Boomerang,Kids,Mon,Afternoon,1,9.050000,9.050000000000,1
789061,male,black,Gauteng,Channel O,Youth,Tue,Morning,1,52.500000,52.500000000000,1
789091,male,black,Mpumalanga,SuperSport Blitz,Youth,Mon,Morning,1,0.066667,0.066667000000,1
803958,male,white,Gauteng,Supersport Live Events,Youth,Thu,Afternoon,1,3.866667,3.866667000000,1
85476,female,black,Kwazulu Natal,Africa Magic,Youth,Sat,Afternoon,1,2.100000,2.100000000000,1
772271,male,None,Western Cape,ICC Cricket World Cup 2011,Youth,Fri,Morning,1,2.633333,2.633333000000,1
789124,male,indian_asian,Gauteng,SuperSport Blitz,Youth,Tue,Late Night,1,2.933333,2.933333000000,1
940163,male,black,Free State,Channel O,Youth,Tue,Morning,1,4.700000,4.700000000000,1
809451,male,black,Kwazulu Natal,SuperSport Blitz,Youth,Tue,Morning,1,1.900000,1.900000000000,1
930586,female,white,Kwazulu Natal,E! Entertainment,Youth,Wed,Night,1,0.633333,0.633333000000,1
2426477,male,black,Gauteng,CNN,Adults,Sun,Night,1,78.366667,78.366667000000,1
69030,male,black,Free State,Supersport Live Events,Adults,Sun,Afternoon,1,3.300000,3.300000000000,1
2203930,female,coloured,Western Cape,Africa Magic,Adults,Fri,Night,1,3.350000,3.350000000000,1
750715,male,coloured,Western Cape,CNN,Youth,Sun,Morning,1,0.900000,0.900000000000,1
809553,male,black,Kwazulu Natal,Channel O,Youth,Thu,Afternoon,1,1.700000,1.700000000000,1
794044,male,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,Youth,Fri,Afternoon,1,11.666667,11.666667000000,1
809573,male,coloured,Western Cape,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,4.100000,4.100000000000,1
779908,male,black,Gauteng,CNN,Adults,Fri,Night,1,0.000000,0.000000000000,1
940329,female,white,Gauteng,Cartoon Network,Youth,Wed,Night,1,0.000000,0.000000000000,1
866847,male,None,Gauteng,Supersport Live Events,Youth,Sat,Night,1,0.333333,0.333333000000,1
832433,male,black,Mpumalanga,Channel O,Youth,Thu,Late Night,1,15.100000,15.100000000000,1
772251,male,black,Gauteng,Trace TV,Youth,Sun,Afternoon,1,5.800000,5.800000000000,1
772277,male,black,Mpumalanga,Africa Magic,Adults,Sat,Night,1,0.100000,0.100000000000,1
940195,male,black,Mpumalanga,Cartoon Network,Youth,Sat,Afternoon,1,11.300000,11.300000000000,1
2369221,male,black,North West,Africa Magic,Adults,Thu,Night,2,4.083333,2.041666500000,1
772448,male,black,Free State,Africa Magic,Youth,Wed,Night,1,0.016667,0.016667000000,1
2426439,male,coloured,Western Cape,Supersport Live Events,Youth,Fri,Night,1,0.700000,0.700000000000,1
772477,female,black,Kwazulu Natal,Trace TV,Youth,Mon,Morning,1,48.250000,48.250000000000,1
821233,male,coloured,Western Cape,Africa Magic,Youth,Fri,Late Night,1,3.150000,3.150000000000,1
821260,female,black,Gauteng,Boomerang,Adults,Sat,Afternoon,1,3.166667,3.166667000000,1
809709,female,coloured,Western Cape,Boomerang,Adults,Sat,Afternoon,1,0.850000,0.850000000000,1
786741,female,black,Free State,Africa Magic,Adults,Thu,Afternoon,1,0.100000,0.100000000000,1
832560,male,black,Gauteng,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,0.466667,0.466667000000,1
780047,male,indian_asian,Limpopo,Supersport Live Events,Youth,Sat,Afternoon,1,0.000000,0.000000000000,1
772561,male,None,Western Cape,Channel O,Youth,Sun,Night,1,0.600000,0.600000000000,1
930897,male,white,Mpumalanga,Cartoon Network,Youth,Mon,Afternoon,1,0.500000,0.500000000000,1
2091280,male,black,Gauteng,Trace TV,Youth,Wed,Afternoon,1,2.000000,2.000000000000,1
760937,male,black,Gauteng,Channel O,Adults,Fri,Night,1,10.450000,10.450000000000,1
809780,male,coloured,Western Cape,CNN,Youth,Sat,Morning,1,2.966667,2.966667000000,1
50671,male,indian_asian,Kwazulu Natal,Cartoon Network,Adults,Sun,Night,1,0.000000,0.000000000000,1
780108,male,white,Kwazulu Natal,CNN,Adults,Sun,Afternoon,1,26.766667,26.766667000000,1
940595,male,black,Limpopo,Vuzu,Youth,Fri,Late Night,1,0.150000,0.150000000000,1
865745,male,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,1.266667,1.266667000000,1
893389,male,black,Kwazulu Natal,Supersport Live Events,Youth,Sun,Afternoon,1,1.966667,1.966667000000,1
809884,male,coloured,Gauteng,Supersport Live Events,Youth,Fri,Late Night,1,0.000000,0.000000000000,1
2370034,male,coloured,Western Cape,Supersport Live Events,Youth,Sat,Night,1,1.533333,1.533333000000,1
2204436,male,coloured,Northern Cape,M-Net,Adults,Fri,Afternoon,1,0.216667,0.216667000000,1
604198,male,other,Western Cape,Supersport Live Events,Youth,Sat,Morning,1,0.733333,0.733333000000,1
1107967,male,black,Gauteng,Cartoon Network,Youth,Wed,Late Night,1,1.033333,1.033333000000,1
893483,male,indian_asian,Limpopo,ICC Cricket World Cup 2011,Adults,Sun,Morning,1,3.833333,3.833333000000,1
858881,male,black,Mpumalanga,Boomerang,Youth,Sat,Morning,1,0.133333,0.133333000000,1
920222,male,white,Mpumalanga,ICC Cricket World Cup 2011,Kids,Wed,Morning,1,0.966667,0.966667000000,1
810005,male,black,Mpumalanga,Supersport Live Events,Youth,Fri,Night,1,6.233333,6.233333000000,1
772798,male,black,Kwazulu Natal,SawSee,Adults,Thu,Morning,1,0.000000,0.000000000000,1
2204601,male,black,Eastern Cape,Trace TV,Adults,Thu,Morning,1,3.250000,3.250000000000,1
777946,female,black,Gauteng,Africa Magic,Adults,Wed,Night,2,39.866666,19.933333000000,1
867404,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Adults,Tue,Morning,1,42.366667,42.366667000000,1
941007,male,black,Gauteng,Trace TV,Youth,Tue,Morning,1,4.150000,4.150000000000,1
2216003,male,white,Free State,Supersport Live Events,Youth,Thu,Afternoon,1,5.566667,5.566667000000,1
810175,male,coloured,Eastern Cape,Trace TV,Youth,Thu,Afternoon,1,3.350000,3.350000000000,1
867506,male,black,Gauteng,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,34.900000,34.900000000000,1
941061,male,None,North West,SawSee,Adults,Fri,Morning,1,7.283333,7.283333000000,1
773030,female,black,Northern Cape,Trace TV,Youth,Tue,Late Night,1,87.750000,87.750000000000,1
833157,male,black,Gauteng,Africa Magic,Youth,Fri,Afternoon,2,14.366667,7.183333500000,1
773049,male,indian_asian,Kwazulu Natal,Boomerang,Youth,Sun,Late Night,1,6.566667,6.566667000000,1
773052,male,coloured,Gauteng,Supersport Live Events,Adults,Sun,Afternoon,1,0.700000,0.700000000000,1
809331,male,indian_asian,Western Cape,SuperSport Blitz,Adults,Sun,Late Night,1,11.100000,11.100000000000,1
821943,male,white,Gauteng,E! Entertainment,Youth,Fri,Late Night,1,2.900000,2.900000000000,1
893834,male,black,Limpopo,Africa Magic,Youth,Wed,Afternoon,1,0.250000,0.250000000000,1
941186,male,indian_asian,Gauteng,Cartoon Network,Adults,Wed,Night,1,0.216667,0.216667000000,1
626697,female,black,Gauteng,Cartoon Network,Youth,Mon,Night,1,3.833333,3.833333000000,1
810329,male,black,Limpopo,Supersport Live Events,Adults,Sat,Afternoon,1,0.000000,0.000000000000,1
941227,male,black,Kwazulu Natal,Africa Magic,Adults,Fri,Night,1,0.183333,0.183333000000,1
941243,male,coloured,Western Cape,CNN,Adults,Wed,Morning,1,6.333333,6.333333000000,1
778248,male,None,Western Cape,Boomerang,Youth,Sat,Afternoon,1,1.800000,1.800000000000,1
927501,male,other,Western Cape,ICC Cricket World Cup 2011,Kids,Wed,Afternoon,1,22.000000,22.000000000000,1
810000,male,black,Gauteng,Channel O,Youth,Sun,Night,1,7.100000,7.100000000000,1
810075,male,black,Kwazulu Natal,Channel O,Adults,Sun,Afternoon,1,1.150000,1.150000000000,1
810088,male,black,Eastern Cape,Africa Magic,Youth,Wed,Night,1,0.050000,0.050000000000,1
772972,male,coloured,Western Cape,Supersport Live Events,Youth,Fri,Afternoon,1,5.300000,5.300000000000,1
758931,male,black,Gauteng,DStv Events 1,Youth,Thu,Morning,1,1.750000,1.750000000000,1
2370685,male,black,Free State,Trace TV,Adults,Mon,Afternoon,1,179.600000,179.600000000000,1
907211,female,white,Eastern Cape,Boomerang,Adults,Fri,Morning,1,2.400000,2.400000000000,1
778180,male,coloured,Western Cape,SuperSport Blitz,Youth,Sat,Afternoon,1,4.766667,4.766667000000,1
941092,male,other,Kwazulu Natal,E! Entertainment,Youth,Sat,Night,1,2.133333,2.133333000000,1
881861,male,white,Gauteng,Supersport Live Events,Adults,Fri,Morning,1,1.233333,1.233333000000,1
810411,male,white,Gauteng,CNN,Adults,Tue,Afternoon,1,0.150000,0.150000000000,1
2361839,male,white,Free State,Supersport Live Events,Adults,Sat,Afternoon,1,13.033333,13.033333000000,1
907722,male,white,Gauteng,Supersport Live Events,Adults,Sat,Night,1,27.900000,27.900000000000,1
601178,female,black,Free State,Africa Magic,Youth,Tue,Afternoon,1,0.283333,0.283333000000,1
893981,male,black,Eastern Cape,Channel O,Adults,Fri,Morning,2,6.750000,3.375000000000,1
810487,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Sun,Afternoon,1,3.033333,3.033333000000,1
773321,male,indian_asian,Kwazulu Natal,E! Entertainment,Youth,Wed,Night,1,0.133333,0.133333000000,1
810534,male,white,Gauteng,ICC Cricket World Cup 2011,Youth,Fri,Morning,1,7.300000,7.300000000000,1
273732,None,None,None,SawSee,Kids,Wed,Night,1,0.150000,0.150000000000,1
822328,male,black,Kwazulu Natal,Channel O,Youth,Fri,Afternoon,1,0.000000,0.000000000000,1
819048,male,None,Eastern Cape,Supersport Live Events,Youth,Sat,Afternoon,1,7.833333,7.833333000000,1
2205470,female,black,Eastern Cape,M-Net,Adults,Tue,Afternoon,1,0.333333,0.333333000000,1
868007,male,None,Gauteng,ICC Cricket World Cup 2011,Adults,Sat,Morning,1,2.666667,2.666667000000,1
589286,male,None,Gauteng,Boomerang,Adults,Sun,Morning,1,0.350000,0.350000000000,1
810638,male,white,Gauteng,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,2.466667,2.466667000000,1
870631,male,black,Gauteng,Channel O,Adults,Tue,Night,1,30.150000,30.150000000000,1
1120547,female,coloured,Western Cape,SuperSport Blitz,Youth,Thu,Morning,1,0.000000,0.000000000000,1
791275,female,black,Gauteng,Africa Magic,Adults,Sun,Afternoon,1,0.483333,0.483333000000,1
614652,male,white,Mpumalanga,Supersport Live Events,Youth,Tue,Morning,1,3.200000,3.200000000000,1
833730,male,black,Free State,ICC Cricket World Cup 2011,Adults,Tue,Afternoon,1,0.400000,0.400000000000,1
861637,male,black,Western Cape,Supersport Live Events,Adults,Mon,Afternoon,1,0.733333,0.733333000000,1
909837,male,black,Gauteng,Supersport Live Events,Adults,Sat,Night,1,0.533333,0.533333000000,1
910883,male,None,Gauteng,Supersport Live Events,Youth,Fri,Afternoon,1,1.333333,1.333333000000,1
810608,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Mon,Afternoon,1,21.900000,21.900000000000,1
894216,male,white,Gauteng,Supersport Live Events,Adults,Fri,Morning,1,20.400000,20.400000000000,1
779576,male,None,Kwazulu Natal,Trace TV,Youth,Mon,Late Night,1,1.950000,1.950000000000,1
772251,male,black,Gauteng,Supersport Live Events,Youth,Tue,Late Night,1,9.000000,9.000000000000,1
780108,male,white,Kwazulu Natal,CNN,Adults,Fri,Afternoon,1,0.200000,0.200000000000,1
931632,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Wed,Night,1,14.400000,14.400000000000,1
2092002,male,coloured,Western Cape,SuperSport Blitz,Senior,Sat,Afternoon,1,1.533333,1.533333000000,1
819998,male,black,Mpumalanga,Channel O,Youth,Wed,Afternoon,1,8.900000,8.900000000000,1
821939,female,black,Gauteng,Africa Magic,Adults,Sun,Night,2,4.333334,2.166667000000,1
941242,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,40.500000,40.500000000000,1
991,male,black,Gauteng,E! Entertainment,Youth,Thu,Afternoon,1,0.166667,0.166667000000,1
903994,male,coloured,Western Cape,Trace TV,Youth,Mon,Night,1,2.000000,2.000000000000,1
939602,male,coloured,Eastern Cape,Africa Magic,Youth,Fri,Morning,1,3.533333,3.533333000000,1
808930,male,indian_asian,Limpopo,Supersport Live Events,Youth,Mon,Morning,1,1.466667,1.466667000000,1
808950,male,black,Free State,Supersport Live Events,Youth,Sun,Afternoon,1,0.266667,0.266667000000,1
791320,female,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,1,0.233333,0.233333000000,1
600713,male,black,Kwazulu Natal,Channel O,Youth,Wed,Afternoon,1,0.450000,0.450000000000,1
808945,male,None,Western Cape,Break in transmission,Adults,Tue,Night,1,0.966667,0.966667000000,1
939619,male,coloured,Western Cape,M-Net,Adults,Sun,Afternoon,1,0.350000,0.350000000000,1
786099,male,black,Gauteng,E! Entertainment,Youth,Tue,Afternoon,1,0.800000,0.800000000000,1
808971,male,black,Gauteng,Boomerang,Adults,Thu,Night,1,0.950000,0.950000000000,1
808976,male,black,Gauteng,SuperSport Blitz,Adults,Wed,Afternoon,1,18.566667,18.566667000000,1
939680,male,white,Gauteng,Boomerang,Youth,Mon,Afternoon,1,6.350000,6.350000000000,1
779485,male,black,North West,Channel O,Youth,Sat,Afternoon,1,122.950000,122.950000000000,1
892573,male,None,Mpumalanga,SuperSport Blitz,Adults,Sat,Night,1,0.066667,0.066667000000,1
771867,male,black,Gauteng,M-Net,Kids,Sun,Morning,1,5.200000,5.200000000000,1
370637,male,coloured,Western Cape,Supersport Live Events,Youth,Mon,Afternoon,1,31.100000,31.100000000000,1
809056,male,coloured,Western Cape,Africa Magic,Adults,Tue,Night,1,0.883333,0.883333000000,1
809072,male,black,Kwazulu Natal,Boomerang,Youth,Sun,Afternoon,1,0.450000,0.450000000000,1
